site_id,run_id,ts_iso,req_id,session_id,provider,caption,top1_id,top1_score,top2_id,top2_score,margin,gt_node_id,hit_top1,hit_top2,hit_hop1,low_conf,low_conf_rule,client_start_ms,server_recv_ms,server_resp_ms
SCENE_A_MS,FT-SCENE_A_MS-1755557182525,2025-08-18T22:47:42.015775,879d1047-cc92-42ec-b109-0b4ee6014179,T01,ft,there is a room with a lot of desks and chairs,drawer wall,0.398663,boxes on floor,0.365168,0.033495,,,,,true,score<0.45,1755557260411,1755557260576,1755557262015
SCENE_A_MS,FT-SCENE_A_MS-1755557182525,2025-08-18T22:48:07.212708,b1eea535-b36a-422d-b77a-fca34ea43b29,T01,ft,there is a desk with a lot of boxes on it,boxes on floor,0.621995,cardboard boxes,0.620198,0.001797,,,,,true,margin<0.08,1755557284718,1755557284981,1755557287212
SCENE_A_MS,FT-SCENE_A_MS-1755557182525,2025-08-18T22:48:26.322601,c669ed05-0a09-4ded-baf8-4de48732aea1,T01,ft,there is a desk with a chair and a computer on it,drawer wall,0.351488,poi_component_drawer_wall,0.336828,0.014659,,,,,true,score<0.45,1755557303869,1755557304134,1755557306322
SCENE_A_MS,FT-SCENE_A_MS-1755557182525,2025-08-18T22:49:03.163160,2542c2c0-3ad3-4ac0-9dee-e67053e22083,T01,ft,there is a display of various items in a room,drawer wall,0.426168,boxes on floor,0.412601,0.013567,,,,,true,score<0.45,1755557341170,1755557341330,1755557343162
SCENE_A_MS,FT-SCENE_A_MS-1755557182525,2025-08-18T22:49:36.502192,8b9d9987-8fc4-4638-8a3f-7e5d8ee93764,T01,ft,there are people sitting at desks in a large open space,boxes on floor,0.258956,drawer wall,0.255418,0.003538,,,,,true,score<0.45,1755557374307,1755557374478,1755557376501
SCENE_B_STUDIO,WARMUP,2025-08-18T23:02:01.122770,e67cbdb1-561d-4a83-929a-71708b10be9a,T01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755558115173,1755558115425,1755558121122
SCENE_B_STUDIO,FT-SCENE_B_STUDIO-1755558121222,2025-08-18T23:02:09.920299,64e99c46-95d4-4bea-954c-26efd9fbf7a5,T01,ft,there is a desk with a computer monitor and a chair in a room,dp_studio_entry,0.471323,node_mid_studio,0.466103,0.005219,,,,,true,margin<0.08,1755558128017,1755558128270,1755558129920
SCENE_B_STUDIO,FT-SCENE_B_STUDIO-1755558121222,2025-08-18T23:02:26.524126,8b743934-5faa-42db-a2dc-dbcb69210275,T01,ft,there is a man sitting on a couch in a room,couch,0.527034,poi_orange_sofa,0.356587,0.170446,,,,,false,,1755558145248,1755558145411,1755558146524
SCENE_B_STUDIO,FT-SCENE_B_STUDIO-1755558121222,2025-08-18T23:02:36.447783,d11ecb02-3594-486f-94a5-22e2f36f5927,T01,ft,there is a cat sitting on the floor in front of a desk,chair next to the orange sofa,0.328649,poi_orange_sofa_chair,0.325778,0.002871,,,,,true,score<0.45,1755558155185,1755558155349,1755558156447
SCENE_B_STUDIO,FT-SCENE_B_STUDIO-1755558121222,2025-08-18T23:03:05.753469,ee862d9b-9836-4dca-92be-0b152b4c5296,T01,ft,there are many chairs and tables in a room with a large painting on the wall,node_mid_studio,0.436981,chair,0.391303,0.045679,,,,,true,score<0.45,1755558184377,1755558184594,1755558185753
SCENE_B_STUDIO,FT-SCENE_B_STUDIO-1755558121222,2025-08-18T23:03:27.555074,61a95888-6aee-441e-a724-2a3923816da4,T01,ft,"there is a room with a couch, chair, and a table in it",couch,0.701766,chair next to the orange sofa,0.580889,0.120877,,,,,false,,1755558206083,1755558206282,1755558207554
SCENE_B_STUDIO,FT-SCENE_B_STUDIO-1755558121222,2025-08-18T23:04:03.839371,78126692-03e2-4db4-b390-bf8d5b551c21,T01,ft,there is a large television that is on in a room,tv screen,0.694912,large TV screen near entry,0.686398,0.008515,,,,,true,margin<0.08,1755558242390,1755558242553,1755558243839
SCENE_A_MS,WARMUP,2025-08-21T15:28:04.182670,efd352d2-9681-4cce-a6c1-32740eff0bab,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755790078524,1755790078894,1755790084182
SCENE_A_MS,FT-SCENE_A_MS-1755790084235,2025-08-21T15:28:09.543283,69b49ca7-d272-4f5d-b8e1-19fd7963d8c1,P01,ft,there is a computer monitor with a red light on it,component drawer wall on your right,0.216610,poi_3d_printer_table,0.157440,0.059170,,,,,true,score<0.45,1755790087648,1755790087936,1755790089543
SCENE_A_MS,FT-SCENE_A_MS-1755790084235,2025-08-21T15:28:18.435272,fde4386e-0402-4082-b1c4-e9881e77d754,P01,ft,there is a computer monitor with a red light on it,component drawer wall on your right,0.216610,poi_3d_printer_table,0.157440,0.059170,,,,,true,score<0.45,1755790097073,1755790097358,1755790098435
SCENE_A_MS,FT-SCENE_A_MS-1755790084235,2025-08-21T15:28:33.011737,75d36ebc-9a78-41a9-aee6-a0f7c813efa8,P01,ft,there is a large black box with a red arrow on it,cardboard boxes,0.337229,component drawer wall on your right,0.321397,0.015832,,,,,true,score<0.45,1755790111558,1755790111864,1755790113011
SCENE_A_MS,FT-SCENE_A_MS-1755790084235,2025-08-21T15:29:12.199305,04899efd-8d66-4914-95a0-59fe89e02390,P01,ft,there is a desk with a computer and a chair in a room,drawer wall,0.367299,poi_component_drawer_wall,0.350779,0.016520,,,,,true,score<0.45,1755790150314,1755790150754,1755790152199
SCENE_A_MS,FT-SCENE_A_MS-1755790084235,2025-08-21T15:29:22.178262,08d02d1e-dd2a-4222-bfef-7b437149002f,P01,ft,there are many different machines in this room with a lot of boxes,boxes on floor,0.617613,cardboard boxes,0.555232,0.062381,,,,,true,margin<0.08,1755790159973,1755790160283,1755790162178
SCENE_A_MS,FT-SCENE_A_MS-1755790084235,2025-08-21T15:29:48.357676,49e54cdd-c74e-4ef8-9141-b31d8c223f30,P01,ft,there is a book shelf with books and a sign on it,qr bookshelf,0.568840,dp_bookshelf_qr,0.497032,0.071808,,,,,true,margin<0.08,1755790186644,1755790186938,1755790188356
SCENE_A_MS,FT-SCENE_A_MS-1755790084235,2025-08-21T15:30:00.411727,a1cefff8-dd7b-4eae-af03-893cec73a397,P01,ft,there is a chair in a room with boxes and a television,boxes on floor,0.551097,cardboard boxes,0.508188,0.042909,,,,,true,margin<0.08,1755790198097,1755790198388,1755790200411
SCENE_A_MS,WARMUP,2025-08-21T16:02:25.240471,cd362956-ccfb-4e49-8bdf-74839ce37b22,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755792143775,1755792144125,1755792145240
SCENE_A_MS,FT-SCENE_A_MS-1755792145236,2025-08-21T16:02:36.846561,4c1bfefa-8999-47ae-8319-6e03426100c0,P01,ft,there is a computer that is sitting on a desk with a lot of stuff,drawer wall,0.371111,poi_component_drawer_wall,0.369687,0.001424,,,,,true,score<0.45,1755792154935,1755792155261,1755792156846
SCENE_A_MS,FT-SCENE_A_MS-1755792145236,2025-08-21T16:02:51.085483,3f82d3e5-f94a-4b49-9705-62b431fc4d98,P01,ft,there is a computer monitor sitting on a desk with a lot of tools,drawer wall,0.315778,poi_component_drawer_wall,0.302555,0.013223,,,,,true,score<0.45,1755792168854,1755792169203,1755792171085
SCENE_A_MS,FT-SCENE_A_MS-1755792145236,2025-08-21T16:03:04.058847,0de67c24-9a32-4db3-a820-f232f5e7664e,P01,ft,there is a desk with a computer and a printer on it,poi_3d_printer_table,0.499818,drawer wall,0.371310,0.128509,,,,,false,,1755792182418,1755792182745,1755792184058
SCENE_A_MS,FT-SCENE_A_MS-1755792145236,2025-08-21T16:03:34.980068,20eb3bd5-a6dd-45fb-9e21-9361072967dc,P01,ft,there are two machines on a table with a lot of stuff on it,poi_3d_printer_table,0.464079,boxes on floor,0.355270,0.108809,,,,,false,,1755792211895,1755792212224,1755792214979
SCENE_A_MS,FT-SCENE_A_MS-1755792145236,2025-08-21T16:03:48.869021,64a4100e-5c54-45fe-8835-d1232b76fee8,P01,ft,there is a table with a bunch of items on it,poi_3d_printer_table,0.507718,drawer wall,0.406573,0.101145,,,,,false,,1755792226595,1755792226931,1755792228868
SCENE_A_MS,FT-SCENE_A_MS-1755792145236,2025-08-21T16:04:00.729165,57bbc0a3-b77d-44ad-96f9-18bbf1c1b24d,P01,ft,there are two computers on a table with a lot of stuff on it,poi_3d_printer_table,0.419242,drawer wall,0.353973,0.065269,,,,,true,score<0.45,1755792238413,1755792239412,1755792240729
SCENE_A_MS,FT-SCENE_A_MS-1755792145236,2025-08-21T16:04:13.792361,de884b1a-f6ea-4c34-a767-07e845b250a9,P01,ft,there is a chair that is sitting in a room with boxes,boxes on floor,0.602007,cardboard boxes,0.550182,0.051825,,,,,true,margin<0.08,1755792251900,1755792252390,1755792253791
SCENE_A_MS,WARMUP,2025-08-22T13:07:54.187599,d259016f-254a-41ef-b2be-80ba9c61bdd6,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755868068129,1755868068695,1755868074187
SCENE_A_MS,FT-SCENE_A_MS-1755868074176,2025-08-22T13:08:06.336387,00f7bb33-8fc4-4a69-bd59-bd6b44db43a2,P01,ft,there is a chair that is sitting in a room with boxes,boxes on floor,0.602007,cardboard boxes,0.550182,0.051825,,,,,true,margin<0.08,1755868084204,1755868084853,1755868086336
SCENE_A_MS,FT-SCENE_A_MS-1755868074176,2025-08-22T13:08:28.393055,2d263513-8555-4eba-a1ca-2226d7ac07ee,P01,ft,there is a book shelf with books and a stuffed animal on it,qr bookshelf,0.499187,dp_bookshelf_qr,0.449840,0.049347,,,,,true,margin<0.08,1755868106614,1755868107141,1755868108392
SCENE_A_MS,FT-SCENE_A_MS-1755868074176,2025-08-22T13:08:55.421337,3e655c6b-f220-4f57-9ac9-e2815ddad1e7,P01,ft,there is a desk with a bunch of items on it,drawer wall,0.529782,poi_component_drawer_wall,0.494290,0.035492,,,,,true,margin<0.08,1755868133521,1755868133974,1755868135421
SCENE_A_MS,WARMUP,2025-08-22T13:20:54.578871,6a9309c8-36cf-4df1-a59f-97558a21b9b9,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755868848666,1755868849216,1755868854578
SCENE_A_MS,FT-SCENE_A_MS-1755868854548,2025-08-22T13:21:10.321384,4042d7d9-e741-443e-a072-5065ac84a377,P01,ft,there are many different machines on the counter in this room,boxes on floor,0.373400,drawer wall,0.336270,0.037130,,,,,true,score<0.45,1755868867983,1755868868670,1755868870320
SCENE_A_MS,FT-SCENE_A_MS-1755868854548,2025-08-22T13:21:27.238166,739e4043-e071-4aed-8085-88c3d0dffc9b,P01,ft,there are three machines that are sitting on a table,poi_3d_printer_table,0.516317,boxes on floor,0.294643,0.221674,,,,,false,,1755868885562,1755868886145,1755868887238
SCENE_A_MS,FT-SCENE_A_MS-1755868854548,2025-08-22T13:21:43.902793,e5d01451-7b6e-4376-88ca-a2cb844faa73,P01,ft,there is a book shelf with books on it in a room,qr bookshelf,0.585493,dp_bookshelf_qr,0.499955,0.085538,,,,,false,,1755868902230,1755868902786,1755868903902
SCENE_A_MS,FT-SCENE_A_MS-1755868854548,2025-08-22T13:22:24.594578,7270fb03-1736-45b1-8ec8-e86d14ba9427,P01,ft,there are two refrigerators sitting on a table with a lot of stuff,qr bookshelf,0.295182,drawer wall,0.293243,0.001939,,,,,true,score<0.45,1755868942544,1755868943103,1755868944594
SCENE_A_MS,FT-SCENE_A_MS-1755868854548,2025-08-22T13:22:37.421818,9a77e148-47a6-4bd9-9529-9c70483b0c16,P01,ft,there is a computer on a desk with a lot of clutter,drawer wall,0.376692,poi_component_drawer_wall,0.349472,0.027220,,,,,true,score<0.45,1755868955382,1755868955990,1755868957421
SCENE_A_MS,FT-SCENE_A_MS-1755868854548,2025-08-22T13:22:51.693024,ddd7ce2e-d93a-45c2-8ea6-36d1317caba5,P01,ft,there is a small black machine on a wooden table,poi_3d_printer_table,0.436319,drawer wall,0.289923,0.146396,,,,,true,score<0.45,1755868970147,1755868970678,1755868971692
SCENE_A_MS,FT-SCENE_A_MS-1755868854548,2025-08-22T13:23:46.272551,48eaa8f6-a344-4a61-8b42-f3f004b452c7,P01,ft,there is a black chair in a room with a lot of boxes,boxes on floor,0.564454,cardboard boxes,0.539852,0.024602,,,,,true,margin<0.08,1755869024573,1755869025015,1755869026272
SCENE_A_MS,FT-SCENE_A_MS-1755868854548,2025-08-22T13:24:30.516815,c44d8d93-7d0e-4e13-9beb-4a83b2fa3f01,P01,ft,"there is a room with a table, a mirror, and a chair",drawer wall,0.348008,poi_3d_printer_table,0.325826,0.022181,,,,,true,score<0.45,1755869068332,1755869068826,1755869070516
SCENE_A_MS,FT-SCENE_A_MS-1755868854548,2025-08-22T13:25:35.943048,ce0ff544-b520-4015-90a6-eaf2d60a29df,P01,ft,there is a computer monitor on a desk with a laptop and a monitor,drawer wall,0.284863,component drawer wall on your right,0.260738,0.024125,,,,,true,score<0.45,1755869133667,1755869134169,1755869135942
SCENE_B_STUDIO,WARMUP,2025-08-22T13:26:12.684911,5f5ab678-205a-4a22-8793-082024b12f3a,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755869171275,1755869171734,1755869172684
SCENE_B_STUDIO,FT-SCENE_B_STUDIO-1755869172611,2025-08-22T13:26:21.556046,9c24d988-726d-4c6e-87a3-bf6d0027fbe5,P01,ft,there is a large flat screen tv sitting on a desk,tv screen,0.746847,large TV screen near entry,0.708928,0.037919,,,,,true,margin<0.08,1755869179899,1755869180555,1755869181555
SCENE_B_STUDIO,FT-SCENE_B_STUDIO-1755869172611,2025-08-22T13:26:35.956279,84f10358-3359-401e-8e7f-8cbc5e0f1912,P01,ft,there is a man sitting at a table with a laptop on it,low table,0.285531,chair,0.278897,0.006634,,,,,true,score<0.45,1755869194422,1755869194894,1755869195956
SCENE_B_STUDIO,FT-SCENE_B_STUDIO-1755869172611,2025-08-22T13:26:48.103088,702aa549-4fd6-422c-9157-f65bad35ae76,P01,ft,there is a little girl sitting on a couch in a room,couch,0.475229,orange sofa seating on the left,0.357672,0.117557,,,,,false,,1755869206578,1755869207068,1755869208103
SCENE_B_STUDIO,FT-SCENE_B_STUDIO-1755869172611,2025-08-22T13:27:22.275067,a854d323-0910-4aa6-ae88-c33f2f6f78a9,P01,ft,there is a desk with a laptop and a monitor on it,dp_studio_entry,0.472291,display,0.418008,0.054282,,,,,true,margin<0.08,1755869240408,1755869241018,1755869242274
SCENE_B_STUDIO,FT-SCENE_B_STUDIO-1755869172611,2025-08-22T13:27:35.708245,593115d2-6200-4499-8285-655406aecae6,P01,ft,there is a room with a lot of chairs and tables,chair,0.508804,poi_orange_sofa,0.489012,0.019792,,,,,true,margin<0.08,1755869253848,1755869254398,1755869255708
SCENE_B_STUDIO,WARMUP,2025-08-22T14:16:15.665849,0ce9b978-c233-477b-be54-be7a205e1eed,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755872169672,1755872170021,1755872175665
SCENE_B_STUDIO,FT-SCENE_B_STUDIO-1755872175853,2025-08-22T14:16:28.941574,34a8dc0f-e5f1-4b32-ab79-b56bf9cee03e,P01,ft,there is a room with a lot of chairs and tables,chair,0.508804,poi_orange_sofa,0.489012,0.019792,,,,,false,,1755872186810,1755872187128,1755872188934
SCENE_B_STUDIO,FT-SCENE_B_STUDIO-1755872175853,2025-08-22T14:16:42.601218,38c1be8b-f7a1-47a3-8782-1f7b7c7f92aa,P01,ft,there is a desk with a laptop and a monitor on it,dp_studio_entry,0.472291,display,0.418008,0.054282,,,,,true,score<0.5 AND margin<0.08,1755872201038,1755872201376,1755872202601
SCENE_B_STUDIO,FT-SCENE_B_STUDIO-1755872175853,2025-08-22T14:19:05.801405,e206c667-d6c6-4d36-84e2-e21a92a01750,P01,ft,there are two computers on a desk in an office with a chair,chair,0.436042,dp_studio_entry,0.419434,0.016608,,,,,true,score<0.5 AND margin<0.08,1755872342639,1755872342896,1755872345801
SCENE_B_STUDIO,FT-SCENE_B_STUDIO-1755872175853,2025-08-22T14:20:05.453574,0b37791d-78b6-401f-89d3-3419dc4d1282,P01,ft,there is a table with a laptop on it in a room,couch,0.389848,low table,0.380926,0.008922,,,,,true,score<0.5 AND margin<0.08,1755872403072,1755872403322,1755872405453
SCENE_A_MS,WARMUP,2025-08-22T15:15:43.354116,9d997168-b7db-481a-966a-a0b47e489404,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755875737109,1755875737535,1755875743354
SCENE_A_MS,FT-SCENE_A_MS-1755875743356,2025-08-22T15:15:50.579997,961d2aa1-c395-4a09-89b3-d72c4af74fdf,P01,ft,there is a black box with a red superman logo on it,boxes on floor,0.281965,cardboard boxes,0.279670,0.002295,,,,,true,score<0.5 AND margin<0.08,1755875748746,1755875749130,1755875750579
SCENE_A_MS,FT-SCENE_A_MS-1755875743356,2025-08-22T15:16:01.057233,c89cff07-7826-481f-830d-7453b63c2d83,P01,ft,there is a black box with a red handle on a table,cardboard boxes,0.410329,poi_3d_printer_table,0.410295,0.000033,,,,,true,score<0.5 AND margin<0.08,1755875759559,1755875759945,1755875761057
SCENE_A_MS,WARMUP,2025-08-22T15:18:53.643512,b0ab1c5e-e07d-49f8-ad92-adb553bf8b5e,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755875929638,1755875930054,1755875933643
SCENE_A_MS,FT-SCENE_A_MS-1755875933746,2025-08-22T15:18:59.004931,10c3dba4-a159-4b0e-91be-fc44889f2fa0,P01,ft,there is a book shelf with books on it in a room,qr bookshelf,0.585493,dp_bookshelf_qr,0.499955,0.085538,,,,,false,,1755875937004,1755875937388,1755875939004
SCENE_A_MS,FT-SCENE_A_MS-1755875933746,2025-08-22T15:19:49.775277,02675a71-e58e-461c-b65a-1643cb50cbcf,P01,ft,there is a black box with a red arrow on it,component drawer wall on your right,0.300408,cardboard boxes,0.290475,0.009933,,,,,true,score<0.5 AND margin<0.08,1755875987319,1755875987610,1755875989775
SCENE_A_MS,FT-SCENE_A_MS-1755875933746,2025-08-22T15:20:00.525751,25a34ce9-138c-4e68-b4a3-22d2de5a1b38,P01,ft,there is a black box with a red arrow on it,component drawer wall on your right,0.300408,cardboard boxes,0.290475,0.009933,,,,,true,score<0.5 AND margin<0.08,1755875998260,1755875998534,1755876000525
SCENE_A_MS,FT-SCENE_A_MS-1755875933746,2025-08-22T15:20:24.226990,e62172f6-d651-408a-8284-19bd8d0c46e4,P01,ft,there is a small table with a printer and a box on it,poi_3d_printer_table,0.659284,cardboard boxes,0.509626,0.149657,,,,,false,,1755876022364,1755876022861,1755876024226
SCENE_A_MS,FT-SCENE_A_MS-1755875933746,2025-08-22T15:21:09.763333,80bca095-d3d8-4494-a1f2-b325d30c7668,P01,ft,there is a chair and a book shelf in a room,qr bookshelf,0.520095,dp_bookshelf_qr,0.449883,0.070212,,,,,false,,1755876066844,1755876067310,1755876069763
SCENE_A_MS,WARMUP,2025-08-22T15:42:56.895497,57f19222-e06d-466d-9608-ea27df11a657,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755877371179,1755877371545,1755877376895
SCENE_A_MS,FT-SCENE_A_MS-1755877376947,2025-08-22T15:42:59.462946,bd923745-3757-4e0a-8a59-e4b935e05521,P01,ft,there is a desk with a chair and a keyboard in a room,drawer wall,0.388386,poi_component_drawer_wall,0.359351,0.029036,,,,,true,score<0.5,1755877377393,1755877377708,1755877379462
SCENE_A_MS,FT-SCENE_A_MS-1755877376947,2025-08-22T15:43:30.402089,9b64520e-cdd8-4e07-86dd-846eb30e5cd2,P01,ft,there are many different machines on the counter in this room,boxes on floor,0.373400,drawer wall,0.336270,0.037130,,,,,true,score<0.5,1755877406840,1755877407200,1755877410401
SCENE_A_MS,FT-SCENE_A_MS-1755877376947,2025-08-22T15:43:50.333873,2a9277e4-6b66-42b0-9bf3-4156cec2e569,P01,ft,there is a small printer sitting on a desk in a room,poi_3d_printer_table,0.465216,drawer wall,0.345457,0.119759,,,,,true,score<0.5,1755877427686,1755877428014,1755877430333
SCENE_A_MS,WARMUP,2025-08-22T15:57:31.576302,7357556d-a89f-4670-bc1e-4a325cbf5008,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755878245876,1755878246212,1755878251576
SCENE_A_MS,FT-SCENE_A_MS-1755878251658,2025-08-22T15:57:34.590311,87eb7fd1-e7b6-4d56-ae0f-d8126fdef171,P01,ft,there is a desk with a printer and a box of boxes,cardboard boxes,0.598332,boxes on floor,0.544359,0.053972,,,,,true,margin<0.1,1755878252727,1755878253066,1755878254590
SCENE_A_MS,FT-SCENE_A_MS-1755878251658,2025-08-22T15:58:03.014321,83a161b2-58fc-44e9-abdc-3be218fef07d,P01,ft,there is a desk with a chair and a computer on it,drawer wall,0.351488,poi_component_drawer_wall,0.336828,0.014659,,,,,true,score<0.5,1755878279203,1755878279548,1755878283014
SCENE_A_MS,FT-SCENE_A_MS-1755878251658,2025-08-22T15:58:22.316484,eb5c9a74-0141-4070-9bc2-7765ff81b0c3,P01,ft,there is a large printer sitting on a desk with a lot of supplies,poi_3d_printer_table,0.505407,cardboard boxes,0.404643,0.100763,,,,,false,,1755878299401,1755878299730,1755878302316
SCENE_A_MS,FT-SCENE_A_MS-1755878251658,2025-08-22T15:58:44.405138,3a092eb6-ee4b-4f1c-a5c4-c171a1564043,P01,ft,there is a book shelf with books on it in a room,qr bookshelf,0.585493,dp_bookshelf_qr,0.499955,0.085538,,,,,true,margin<0.1,1755878321623,1755878322092,1755878324405
SCENE_A_MS,FT-SCENE_A_MS-1755878251658,2025-08-22T15:59:21.912587,9d021298-cea6-4b38-ba03-227d16f887e4,P01,ft,there is a room with a lot of electronics and a desk,drawer wall,0.417841,poi_component_drawer_wall,0.400943,0.016898,,,,,true,score<0.5,1755878358901,1755878359269,1755878361911
SCENE_A_MS,WARMUP,2025-08-22T16:32:55.378842,4952ec0d-b732-4dda-a493-ded6a44dd25c,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755880369107,1755880369821,1755880375378
SCENE_A_MS,WARMUP,2025-08-22T16:39:03.122875,bdb421b0-db7d-4ae2-ba74-8cb9b6a07a2e,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755880737455,1755880737726,1755880743122
SCENE_A_MS,WARMUP,2025-08-22T16:45:22.714955,beed625c-e14b-4570-a2e5-07cf052df4eb,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755881116875,1755881117224,1755881122714
SCENE_A_MS,WARMUP,2025-08-22T16:50:58.560683,8ad18c36-3731-42d2-b8f0-c90594f25549,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755881452889,1755881453250,1755881458560
SCENE_A_MS,WARMUP,2025-08-22T17:04:37.636947,4a81a622-4a33-4629-8e6b-0f0fd97582b5,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755882271983,1755882272328,1755882277636
SCENE_A_MS,WARMUP,2025-08-22T17:58:01.129283,1b649dc7-d013-4aa3-beaa-7bf98f664cdd,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755885475388,1755885475745,1755885481129
SCENE_A_MS,WARMUP,2025-08-22T21:29:08.615505,33d2be7b-64af-493f-b01c-78f9e4e19da3,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755898142769,1755898143249,1755898148615
SCENE_A_MS,WARMUP,2025-08-22T21:35:27.714468,da0549d4-8682-4ed1-850a-3e0a52b80f93,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755898521975,1755898522504,1755898527714
SCENE_A_MS,WARMUP,2025-08-22T21:41:03.092935,db6b48a7-a090-40fe-9aae-fe0188094e53,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755898859260,1755898859545,1755898863092
SCENE_A_MS,WARMUP,2025-08-22T22:35:20.915049,f74dc36a-e9bf-48eb-8be1-4de7a432bfeb,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755902115037,1755902115366,1755902120915
SCENE_A_MS,FT-SCENE_A_MS-1755902122793,2025-08-22T22:35:32.189609,aa2d6007-cfd2-41c4-a357-ca535fa735ae,P01,ft,trial,there are many machines that are sitting on a table,poi07_cardboard_boxes,0.620734,poi01_entrance_glass_door,0.000000,0.200000,,,,,false,,1755902130912,1755902131102,1755902132189
SCENE_A_MS,FT-SCENE_A_MS-1755902122793,2025-08-22T22:35:46.623746,303d5f68-718a-48d4-bd33-c8e93d3ce98b,P01,ft,trial,there are many appliances on the counter in this kitchen,poi07_cardboard_boxes,0.620734,poi01_entrance_glass_door,0.000000,0.200000,,,,,false,,1755902145308,1755902145651,1755902146623
SCENE_A_MS,FT-SCENE_A_MS-1755902122793,2025-08-22T22:36:02.031007,7e778d56-e8e3-4010-a55f-fbd28dc0ce3f,P01,ft,trial,there are many different machines and equipment in this room,poi01_entrance_glass_door,0.200000,poi02_green_trash_bin,0.000000,0.000000,,,,,true,score<0.5 AND margin<0.08,1755902160804,1755902161074,1755902162030
SCENE_A_MS,WARMUP,2025-08-22T22:51:18.719393,1e464e92-7f54-4583-b833-9f68acb501f0,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755903072884,1755903073331,1755903078719
SCENE_A_MS,FT-SCENE_A_MS-1755903079724,2025-08-22T22:51:35.815304,87429543-9c4b-4657-9be0-290676a79f50,P01,ft,trial,there is a television screen showing a picture of a trash can,poi02_green_trash_bin,0.980000,poi07_cardboard_boxes,0.140100,0.719800,,,,,false,,1755903093740,1755903094062,1755903095814
SCENE_A_MS,FT-SCENE_A_MS-1755903079724,2025-08-22T22:52:10.626559,8d254a66-8521-4e3b-a2aa-11bb6c13d010,P01,ft,trial,there are many different machines in this room with a lot of boxes,poi07_cardboard_boxes,0.980000,poi09_qr_bookshelf,0.150447,0.699106,,,,,false,,1755903128970,1755903129512,1755903130626
SCENE_A_MS,FT-SCENE_A_MS-1755903079724,2025-08-22T22:52:24.953605,84a03e09-85cf-4757-bb50-3ec8f2b241af,P01,ft,trial,there is a desk with a bunch of files on it,poi05_desk_3d_printer,0.980000,poi07_cardboard_boxes,0.001022,0.996933,,,,,false,,1755903143574,1755903143949,1755903144953
SCENE_A_MS,FT-SCENE_A_MS-1755903079724,2025-08-22T22:52:44.773521,ba9d3bf1-8441-4e49-99f5-f8df9375f85f,P01,ft,trial,there are many different machines on the table in the room,poi07_cardboard_boxes,0.980000,poi01_entrance_glass_door,0.000156,0.999367,,,,,false,,1755903163313,1755903163561,1755903164773
SCENE_A_MS,FT-SCENE_A_MS-1755903079724,2025-08-22T22:53:00.834879,8ff4ae2c-98c7-45a7-8328-8967b11f72f4,P01,ft,trial,there is a table with a bunch of items on it,poi07_cardboard_boxes,0.980000,poi09_qr_bookshelf,0.156006,0.687988,,,,,false,,1755903179558,1755903179848,1755903180834
SCENE_A_MS,FT-SCENE_A_MS-1755903079724,2025-08-22T22:53:26.489549,ae8fcc3a-a108-4069-86c1-728fa20d5b7f,P01,ft,trial,there is a computer monitor sitting on a desk with a lot of supplies,poi05_desk_3d_printer,0.980000,poi07_cardboard_boxes,0.067238,0.735903,,,,,false,,1755903204884,1755903205210,1755903206489
SCENE_B_STUDIO,WARMUP,2025-08-22T23:32:32.110047,298f1d74-2009-479b-a34f-5ab1eceb5710,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755905546076,1755905546384,1755905552110
SCENE_B_STUDIO,FT-SCENE_B_STUDIO-1755905553131,2025-08-22T23:32:39.365811,e331a148-ae33-4e36-9bc5-8f5758a50cca,P01,ft,there is a large screen in the middle of a room with chairs,,0.0,,0.0,0.0,,,,,true,no_candidates,1755905558104,1755905558359,1755905559365
SCENE_A_MS,WARMUP,2025-08-22T23:43:34.654072,3d704e44-8902-47c8-b639-4c6e58248871,P01,ft,warmup,First photo - preset output,,,,,,,,,,,,,,1755906208755,1755906209208,1755906214654
